Thepa	Ambtr	Aquco	Mimgu	Medtr	Nelnu	Soltu	Solly	Vitvi	Theca	Frave	Carpa	Arath	Glyma	Poptr
1	1	1	1	1	0	1	1	1	1	1	1	2	3	2
1	1	0	1	0	2	1	0	0	1	1	0	1	4	4
1	1	1	2	2	0	1	1	1	1	1	1	1	2	2
2	2	2	1	1	1	6	2	2	1	1	1	2	5	4
2	1	1	2	1	2	1	1	2	2	1	2	2	5	4
1	1	1	1	0	2	1	1	1	1	3	1	1	3	2
1	1	1	1	2	2	1	1	2	2	2	1	1	2	5
0	1	1	2	1	2	0	0	2	3	3	1	0	4	5
1	1	1	1	1	1	2	1	1	1	0	1	1	3	2
2	1	3	3	2	2	2	2	0	1	2	2	3	5	3
1	1	2	1	1	1	0	1	1	1	1	1	1	4	1
1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
1	1	1	2	1	2	1	1	1	1	1	1	1	1	2
2	1	1	1	1	1	1	1	1	1	1	0	2	1	1
4	2	2	3	2	3	5	3	3	3	2	2	4	5	3
1	1	1	1	2	1	1	1	0	1	1	1	2	3	2
1	1	1	1	0	2	1	1	0	1	1	1	1	1	1
0	1	0	10	0	0	1	1	1	0	2	1	0	0	1
2	1	1	1	2	1	2	2	1	1	1	0	2	2	2
1	1	1	1	0	1	1	1	1	1	1	2	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	0	0	0	0	0	0	0	1	1	0	1	0	1
1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
1	1	1	1	1	2	1	1	1	1	1	1	1	3	1
0	1	3	1	1	0	2	1	1	2	1	1	1	2	4
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	2	1	1	1	1	1	1	1	5	2
1	1	1	2	1	1	2	1	2	1	1	1	1	2	2
1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
3	2	1	4	3	2	3	2	4	2	2	2	3	7	4
0	1	2	2	0	3	4	3	2	1	1	0	0	3	4
2	1	2	1	0	2	3	2	1	3	1	2	2	4	4
2	2	1	1	0	2	1	1	1	1	0	1	2	2	1
1	1	1	2	0	2	2	2	1	1	1	1	2	3	2
1	1	1	1	0	1	2	1	1	1	1	1	1	2	2
1	1	1	1	1	0	1	1	2	2	1	1	1	2	1
1	1	2	2	1	1	1	1	1	2	1	1	2	2	2
1	1	1	1	0	2	2	2	2	2	1	1	1	0	3
1	1	2	1	6	2	9	5	1	1	1	1	1	2	4
1	1	1	2	0	1	1	1	1	1	1	1	1	2	2
0	1	1	3	1	0	0	1	1	1	0	1	1	1	1
2	1	1	1	0	1	1	1	1	1	1	1	1	4	2
0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
1	2	1	1	1	1	1	2	1	1	1	1	1	1	2
1	1	1	1	1	2	1	1	1	1	1	1	1	5	3
1	1	1	1	0	1	1	1	1	1	1	1	1	1	2
1	2	3	2	2	2	3	3	2	4	1	2	1	3	4
1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
2	1	2	1	2	2	2	2	2	1	1	1	1	7	2
1	1	1	2	0	1	1	1	1	2	1	1	1	1	2
2	1	2	2	3	2	2	2	2	2	2	2	2	4	3
1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
4	1	1	6	5	3	3	3	1	5	4	3	5	5	6
1	2	1	1	0	1	1	1	1	1	1	1	1	3	2
2	1	1	2	2	2	4	2	2	2	2	2	2	7	6
2	1	3	2	1	2	3	1	1	1	0	1	2	11	3
1	1	1	1	0	1	0	1	1	1	1	1	2	2	2
2	1	1	2	0	2	3	2	1	2	1	1	2	2	2
0	1	1	1	0	1	1	1	2	1	0	0	0	0	1
2	1	1	3	1	1	2	2	1	1	1	1	2	2	3
1	1	1	1	2	1	2	1	1	1	1	1	1	1	0
2	1	1	1	2	1	0	1	2	1	0	1	1	3	2
2	1	1	2	1	1	1	1	2	1	1	1	2	2	1
1	1	1	1	2	1	1	1	1	1	1	1	1	1	2
4	2	3	3	3	2	4	4	3	3	3	2	4	8	3
2	1	1	1	0	2	2	2	1	1	2	1	2	2	2
0	1	0	0	0	0	0	1	1	1	0	0	0	0	0
2	1	1	3	1	1	2	3	2	2	2	2	3	5	4
0	1	1	1	0	0	1	1	1	0	1	1	0	1	0
1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	0	2	1	1	1	2	1	1	1
2	1	0	1	1	1	2	1	2	3	3	2	2	5	5
1	1	1	2	1	2	2	1	1	1	1	1	1	5	1
1	1	1	2	5	1	1	1	1	1	1	1	1	2	3
1	1	1	0	0	1	1	1	1	1	1	1	1	2	3
1	1	0	1	0	1	1	1	0	1	1	1	1	1	2
1	1	2	1	1	2	2	1	1	1	1	1	1	1	2
2	1	1	1	1	2	2	1	1	1	1	1	1	2	1
2	1	1	1	1	1	5	3	2	1	2	1	2	5	5
3	1	1	2	2	2	7	1	1	2	2	1	2	6	2
1	2	1	1	2	1	3	2	1	2	2	1	1	5	2
1	1	1	1	1	1	4	4	1	1	1	1	1	2	1
1	1	1	2	2	2	1	2	1	1	1	1	1	3	4
1	1	1	1	0	1	2	1	1	1	1	0	1	2	1
1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
0	1	0	0	1	0	3	1	1	1	1	1	0	2	2
2	2	2	3	1	2	2	2	2	2	2	2	2	5	2
2	1	2	1	1	1	3	2	1	1	1	1	2	3	1
2	1	1	1	1	3	1	1	1	1	1	1	2	2	3
1	1	0	2	1	2	2	2	1	1	1	0	1	2	1
2	1	3	2	4	1	1	1	1	1	1	1	2	2	2
1	1	1	1	1	2	1	1	0	1	1	1	1	4	1
1	1	1	1	1	2	1	1	1	1	2	1	1	1	2
1	2	1	1	0	1	1	1	1	1	1	1	1	0	1
1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
0	2	1	0	2	1	1	1	0	1	1	1	0	2	1
1	1	1	2	1	2	1	1	1	1	1	1	1	2	2
1	1	2	0	0	1	1	1	1	2	1	2	1	2	4
2	1	1	3	2	2	5	4	1	1	2	2	2	6	5
2	1	1	1	0	1	1	1	1	1	1	1	2	2	1
1	1	3	1	0	1	2	1	1	1	1	1	2	3	2
1	1	1	1	1	1	0	1	1	1	1	1	1	3	1
1	1	3	1	1	1	2	2	1	2	2	1	1	4	2
1	1	1	2	1	2	1	1	1	1	1	1	1	2	2
1	1	1	1	1	0	1	1	0	1	1	1	1	2	2
0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
2	1	2	4	3	2	1	1	2	2	2	1	2	5	6
0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
1	1	1	1	2	2	1	1	2	1	0	1	2	3	2
1	1	1	1	1	2	2	1	1	1	1	1	1	2	2
3	1	1	4	2	1	4	2	1	1	1	1	1	4	2
1	1	1	2	0	1	1	1	1	3	1	1	1	6	3
1	1	2	1	1	1	1	1	1	1	3	1	1	2	1
1	1	1	2	2	1	1	1	1	1	1	1	1	2	1
2	1	2	2	1	2	4	3	1	1	4	1	5	8	1
1	1	1	2	1	1	1	1	1	1	1	1	1	3	2
1	1	1	2	2	2	2	1	1	1	1	1	1	3	2
1	1	1	1	1	2	1	1	1	1	1	1	1	3	2
4	1	3	1	6	2	2	2	3	3	4	1	4	5	2
3	1	1	3	2	2	4	3	1	2	2	2	3	5	4
1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	0	1	0	2	1	1	1	1	1	0	1	1	2
1	1	1	1	1	1	3	2	2	1	2	2	1	4	2
2	2	2	3	5	2	1	3	2	1	2	2	2	6	3
1	1	1	1	1	1	2	1	1	1	1	1	1	3	1
1	1	1	1	3	2	2	1	1	1	2	2	1	2	1
2	1	1	1	1	2	3	2	2	1	2	1	3	4	2
1	1	2	2	0	2	5	2	0	1	1	1	1	3	2
1	1	1	0	1	2	1	1	1	1	1	1	1	5	2
0	2	0	0	0	1	0	0	1	1	0	0	0	0	1
1	1	1	2	2	1	2	2	1	2	1	1	1	3	4
2	1	0	2	0	1	0	1	1	1	1	0	2	4	1
1	1	1	1	3	1	1	1	1	1	1	1	1	2	2
1	1	4	1	1	1	2	1	1	1	1	2	1	3	1
2	1	1	1	1	3	0	1	1	1	1	1	2	2	2
1	1	2	1	0	1	1	1	2	1	1	1	1	3	1
3	2	2	2	4	3	7	2	3	5	2	3	3	8	4
1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
0	2	1	0	1	1	1	1	1	1	1	0	0	2	1
1	1	1	2	1	1	1	2	2	2	1	1	1	3	2
0	1	3	1	1	0	1	1	0	0	1	0	0	5	0
0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	1	1	2	1	2	5	4	1	2	3	1	3	1	3
1	1	1	1	0	1	1	1	4	1	1	1	1	3	2
0	1	1	0	0	2	0	0	1	1	1	1	0	1	2
1	1	1	1	1	0	2	1	1	1	1	1	1	1	1
2	1	1	2	0	2	1	1	1	1	1	1	2	0	2
3	1	1	1	2	2	1	2	1	2	2	2	3	3	4
2	1	1	2	0	2	3	3	2	2	2	2	2	3	4
0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
1	1	1	2	1	0	1	1	1	1	1	1	1	1	1
2	1	1	1	1	2	3	1	1	1	2	1	2	2	1
1	1	1	1	1	1	2	2	1	1	1	1	1	2	2
1	1	1	1	0	1	2	1	1	1	1	1	1	2	1
5	2	2	3	3	4	6	5	4	4	3	3	5	7	4
0	1	1	1	0	1	1	1	1	1	0	1	0	0	2
1	1	3	1	1	1	1	1	1	1	1	1	1	1	2
1	1	0	1	2	0	1	1	1	1	2	1	0	5	3
1	1	1	1	0	2	1	1	1	1	1	1	1	2	1
1	1	1	1	1	2	1	1	2	1	1	1	1	2	2
1	1	2	1	1	1	1	1	1	1	0	1	1	4	1
0	1	0	0	0	1	0	0	0	1	0	0	0	2	0
1	1	1	1	0	1	2	1	2	2	2	1	1	6	7
1	1	1	1	0	1	3	2	1	1	1	1	1	2	3
1	1	1	2	0	1	1	1	1	2	2	0	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	1	0	1	3	1	1	0	1	0	1	1	6
1	1	1	1	1	0	3	1	1	1	1	1	1	3	1
0	1	1	1	0	1	0	0	1	1	1	0	0	0	1
1	1	1	1	0	0	1	1	1	1	0	1	2	1	1
0	2	0	1	5	0	1	1	0	0	1	1	1	2	1
1	1	1	1	0	1	2	1	1	1	1	1	1	2	2
1	1	1	1	1	2	1	2	1	1	1	1	1	2	2
0	1	0	1	0	0	0	1	1	1	1	1	0	1	2
22	6	10	14	7	16	12	13	10	9	8	10	17	29	16
1	1	1	1	0	0	1	1	1	1	1	1	1	2	1
1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
2	2	2	3	3	2	1	3	2	2	2	3	2	3	2
1	1	1	0	1	1	1	1	1	1	1	1	1	2	2
2	1	1	1	0	2	2	2	0	1	1	1	2	2	3
2	2	1	1	1	3	2	1	0	1	1	1	2	2	2
2	1	4	1	3	2	2	1	1	1	1	1	2	3	1
1	1	1	2	2	2	2	1	1	1	1	1	1	4	2
2	1	2	1	0	3	3	2	1	1	1	1	2	3	2
1	1	5	5	0	3	1	2	2	4	1	2	2	1	4
1	1	1	1	0	2	1	2	2	1	0	1	1	1	1
1	1	3	2	0	2	2	2	2	1	0	1	1	1	3
3	1	1	1	1	2	4	2	1	1	2	1	3	2	3
2	1	6	3	6	1	3	2	2	2	2	2	3	7	3
3	1	2	1	0	2	2	2	2	1	1	1	1	2	2
1	1	1	2	1	1	1	1	1	1	1	1	1	2	2
1	1	1	2	1	1	2	1	1	1	1	1	1	2	2
2	1	2	3	2	1	0	1	2	2	2	2	1	2	2
1	1	0	0	1	1	0	0	1	0	1	1	1	1	1
2	1	1	1	1	1	1	1	1	1	2	1	1	2	1
1	1	1	2	1	1	1	2	2	1	1	1	2	4	2
1	1	1	1	1	1	2	1	1	1	1	0	1	2	1
1	4	1	1	1	1	4	5	1	1	1	1	1	2	1
1	1	2	2	1	3	1	1	1	1	2	1	1	1	2
1	1	1	1	2	1	2	1	1	1	1	1	2	6	4
1	1	1	2	1	2	1	1	1	1	1	1	1	2	1
3	1	2	2	1	1	3	4	2	2	2	2	3	4	2
0	2	0	0	0	0	0	0	0	2	0	0	0	0	0
1	1	1	0	1	2	0	0	1	1	1	1	1	5	3
2	1	1	3	1	2	2	1	1	1	2	1	2	2	4
0	1	2	1	1	1	0	2	2	1	2	0	1	2	5
1	2	3	1	4	1	1	1	2	1	1	1	2	2	2
1	1	1	1	0	2	1	1	0	1	1	1	1	1	1
1	1	1	1	0	3	1	2	1	1	2	1	1	2	1
0	1	2	1	0	1	2	2	0	1	2	0	0	1	1
0	1	0	0	1	1	1	1	0	1	1	0	0	2	2
1	1	1	1	0	1	2	2	3	2	1	2	1	1	4
1	1	1	0	0	2	1	1	1	1	1	1	1	2	3
1	1	1	1	1	1	0	1	1	1	6	1	1	1	3
1	1	1	1	0	1	0	1	1	1	1	1	1	3	1
1	1	0	0	1	0	2	1	1	1	1	1	1	2	1
2	1	1	1	1	1	0	1	1	1	1	1	2	2	1
0	1	1	1	0	1	1	1	1	1	1	1	0	0	1
2	1	2	1	3	2	3	2	1	1	1	1	2	4	2
0	1	1	1	1	2	3	1	1	1	1	1	0	2	3
1	1	1	1	0	2	1	1	1	1	0	0	1	2	2
1	1	0	1	0	1	3	1	1	1	0	1	1	2	1
2	2	2	2	1	1	2	2	2	2	2	1	2	3	3
0	1	1	0	2	1	1	1	1	1	1	1	0	5	2
1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
1	1	1	1	0	1	3	1	1	1	1	1	1	2	2
2	1	1	2	2	2	3	3	2	2	2	2	2	6	3
1	2	1	1	0	1	1	1	1	1	1	0	1	1	1
2	2	2	3	2	2	2	2	3	2	3	7	2	3	2
4	1	1	1	2	2	3	2	2	2	2	2	4	6	6
1	1	1	1	0	1	1	1	0	1	1	1	1	1	1
2	1	1	2	1	2	2	2	2	2	1	1	2	2	2
1	1	1	1	2	1	2	1	1	0	1	1	1	2	2
2	1	1	1	1	1	1	1	0	3	1	1	2	2	2
1	1	1	2	0	1	1	2	1	1	1	1	1	2	10
1	2	1	1	2	2	1	1	1	1	1	1	1	2	1
3	1	1	2	2	1	1	2	2	2	2	2	3	4	5
0	1	1	1	0	1	0	1	1	1	1	1	0	3	1
1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
3	2	1	3	1	2	3	3	1	2	2	2	3	3	4
1	1	1	3	0	1	1	1	1	1	1	1	1	2	1
2	1	1	1	0	2	1	1	1	1	1	1	2	2	2
1	1	0	1	1	0	0	2	0	1	1	1	1	1	2
0	2	3	3	4	1	1	3	3	2	4	1	2	1	3
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	3	2	0	1	1	1	1	1	3
1	1	2	2	1	4	2	2	2	2	2	1	1	7	3
1	1	1	1	1	0	1	1	1	1	0	1	1	3	2
0	1	1	1	1	0	4	2	0	1	1	1	1	4	3
1	1	1	1	0	1	1	1	1	1	1	1	1	4	1
2	1	2	2	0	2	3	2	1	2	2	1	2	7	7
3	1	0	0	0	2	0	0	1	1	2	1	3	2	5
2	1	2	4	1	2	3	3	3	3	3	3	3	8	5
4	1	1	2	5	2	4	2	2	2	2	2	4	7	4
1	1	2	1	2	2	3	1	1	1	1	1	1	3	2
2	1	1	1	2	2	2	2	1	1	1	1	2	4	1
1	1	2	3	1	1	2	1	1	1	1	1	1	2	2
1	2	1	1	1	1	1	0	1	1	0	1	1	2	1
1	1	1	1	0	1	1	1	1	1	0	2	1	3	2
1	1	1	1	1	0	1	1	0	1	2	2	1	3	2
1	1	1	1	2	1	2	1	1	1	1	1	1	2	0
2	1	2	1	1	1	1	1	1	1	1	1	2	2	2
3	3	2	4	2	2	3	3	2	3	3	3	3	4	4
1	1	1	1	1	1	1	1	0	1	0	1	1	2	2
1	1	1	3	0	1	1	1	1	1	1	1	1	1	2
2	1	1	1	1	1	1	1	1	1	1	1	2	2	1
1	1	1	1	1	1	1	2	1	1	1	1	1	9	3
0	1	3	1	3	0	0	1	3	2	1	1	0	20	3
1	1	3	1	3	3	6	2	1	1	1	1	1	5	2
0	1	0	0	0	6	0	0	0	0	0	0	0	0	0
1	1	1	1	1	2	0	0	1	1	1	1	1	2	2
0	4	3	0	0	0	0	1	0	0	0	0	0	0	2
1	1	4	1	0	1	1	1	1	1	0	1	1	3	1
0	1	2	3	3	2	2	1	0	3	1	0	0	2	2
3	1	5	4	4	2	3	3	2	2	2	1	3	15	6
2	1	1	3	1	1	2	2	1	1	1	1	2	4	4
1	1	1	0	1	3	1	1	1	1	2	1	1	1	1
1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	2	1	1	0	1	2	1
2	1	1	2	1	2	1	1	1	1	1	1	2	2	1
1	2	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	2	1	1	0	1	2	1	1	1	3	1	2	3
3	1	1	1	3	2	3	2	1	1	1	1	3	3	2
1	2	1	2	0	3	2	2	2	1	1	1	1	4	2
1	1	4	1	2	1	1	1	1	1	2	1	1	2	1
1	1	1	1	2	0	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	2	2	1	2	1	1	1	1	1	1	4	3
1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	0	2	0	1	0	0	1	1	1	2	1	2	2
1	30	1	15	6	4	11	7	7	12	10	7	2	16	21
2	1	2	2	4	2	2	4	3	2	2	1	2	5	2
1	1	1	1	0	1	0	2	1	1	1	1	1	2	1
1	1	2	1	1	1	1	1	1	1	2	0	1	1	1
1	2	2	2	1	2	1	1	2	2	1	1	1	4	2
3	2	3	3	2	2	7	3	0	2	2	1	3	6	4
1	1	1	1	1	1	1	1	1	1	1	1	1	4	1
0	1	1	1	1	1	1	1	0	1	1	0	0	2	0
1	1	1	1	1	1	0	1	1	1	1	1	1	2	1
0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
1	1	1	1	4	1	1	1	2	1	1	1	1	2	2
0	1	1	1	1	0	1	1	1	1	1	1	0	1	2
1	1	2	2	1	1	1	1	1	1	1	1	1	2	2
1	1	1	1	1	1	4	1	1	1	1	1	1	1	2
3	2	2	3	2	2	3	2	3	3	3	2	3	5	7
1	1	1	1	1	2	1	1	1	1	1	0	1	2	2
1	1	0	1	0	2	0	0	2	1	1	1	0	0	3
1	1	2	1	1	0	1	1	0	1	1	0	1	1	1
2	1	1	1	1	2	1	1	1	1	1	0	1	2	2
0	1	1	1	1	1	1	1	1	1	1	1	0	6	2
1	1	1	0	1	1	3	1	2	1	1	1	1	4	1
0	1	3	1	1	2	1	1	2	1	1	1	0	1	3
1	1	2	1	1	2	1	1	0	1	1	1	1	1	1
2	2	1	2	1	2	1	1	1	1	2	1	2	3	2
0	1	1	1	0	0	3	1	2	1	1	1	0	1	1
2	1	1	1	1	2	1	1	1	1	2	1	2	5	0
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
2	1	2	2	2	2	2	2	2	2	2	3	2	8	4
1	1	1	1	1	1	2	1	2	1	1	2	1	1	2
0	1	1	2	5	4	2	1	4	1	2	3	1	5	5
1	1	2	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	0	1	1	1	1	1	2
1	1	1	1	1	1	1	1	1	1	1	2	1	2	2
1	1	1	1	1	1	1	1	1	1	1	0	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	3	1	1	1	1	2	1	1	2	5	1
1	1	1	2	1	0	1	1	2	1	1	0	1	2	1
1	1	1	1	0	1	3	2	1	1	1	1	1	10	3
1	1	2	2	1	1	0	1	1	1	1	1	1	1	1
2	1	1	2	0	1	1	1	1	1	1	1	1	2	1
1	1	1	1	2	1	1	1	1	1	1	1	1	3	2
1	1	1	1	1	1	1	1	0	1	1	0	1	2	2
1	1	2	2	0	2	2	2	0	1	0	1	1	2	4
1	1	1	1	1	1	1	1	1	1	1	1	1	3	2
4	1	2	3	3	2	2	2	1	2	2	0	4	8	4
2	1	3	2	1	1	2	3	2	2	2	2	1	2	3
2	1	2	1	1	2	4	2	1	1	0	1	2	4	2
1	1	1	1	0	1	1	1	1	1	1	2	1	3	3
2	1	2	1	1	1	2	2	1	1	1	1	3	3	3
1	1	1	1	1	2	1	1	1	1	1	1	1	4	2
1	1	1	1	0	1	1	1	1	1	1	1	1	2	3
2	1	1	2	2	3	2	1	2	1	1	1	2	2	2
1	2	1	1	1	1	2	1	1	1	0	1	1	1	1
1	1	1	1	2	1	1	2	1	1	1	2	1	1	1
1	1	1	0	1	1	2	2	1	1	1	1	1	1	1
1	1	3	1	1	1	2	1	1	1	1	2	1	1	1
1	1	2	2	1	1	1	1	1	1	1	1	1	4	5
1	1	1	1	1	1	0	1	1	1	1	1	1	2	1
1	1	2	1	1	2	3	2	0	1	1	1	1	2	1
0	1	0	0	0	0	1	1	0	1	0	1	0	0	0
1	1	2	2	2	2	1	1	1	2	0	2	1	5	4
0	1	1	1	1	0	1	1	1	1	0	0	0	2	2
1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
1	2	1	1	1	1	1	1	1	1	1	1	1	2	3
1	1	1	2	2	2	2	2	2	2	2	1	2	5	3
1	1	1	1	1	1	0	1	1	1	1	1	1	2	2
1	1	1	1	2	1	3	3	2	1	1	1	1	1	2
1	1	0	1	0	0	0	0	0	0	0	1	1	0	0
1	1	0	1	0	1	1	1	0	1	1	1	1	2	1
1	1	0	1	1	1	3	1	1	1	1	1	1	2	1
0	1	2	1	1	1	0	1	1	1	1	1	0	2	2
2	1	1	1	1	1	2	1	1	1	1	1	2	2	2
1	1	1	3	2	2	2	2	2	1	1	2	1	3	4
1	1	1	1	0	1	2	1	1	1	1	1	1	2	1
1	1	1	1	2	2	2	1	1	2	2	1	1	2	1
1	1	1	1	0	2	3	2	1	1	1	1	1	5	2
1	1	1	1	1	1	1	2	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	2	3	2
1	1	1	3	1	0	2	1	1	1	1	1	1	2	4
2	1	1	2	1	2	2	2	3	2	2	1	2	5	3
2	1	1	2	7	1	1	1	1	2	0	1	2	5	2
0	2	0	0	0	1	0	0	0	0	2	0	0	0	0
1	1	2	3	1	2	2	2	0	1	1	1	2	3	3
1	1	1	1	3	1	1	1	1	1	2	1	1	2	1
1	1	0	0	0	1	0	0	0	2	0	2	1	0	3
2	1	1	1	1	2	2	1	1	1	1	0	2	3	2
4	1	3	2	4	2	3	2	2	2	2	2	4	9	4
1	1	1	1	2	2	0	2	1	1	1	1	1	2	3
0	1	0	0	0	0	1	1	1	0	1	0	0	0	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2	1	2	1	2	1	1	1	1	2	1	1	2	4	2
1	1	1	1	1	1	3	1	1	1	1	1	1	3	1
0	1	1	1	0	0	3	2	2	2	2	1	0	1	0
2	1	2	2	2	2	6	3	1	1	1	1	2	4	2
0	1	10	3	1	2	2	2	1	1	1	1	0	4	3
1	2	1	2	1	1	2	1	1	1	1	3	1	0	1
1	1	3	4	1	1	1	1	1	1	1	0	1	2	1
1	1	1	1	0	1	2	1	1	1	1	2	1	1	2
1	1	1	1	0	1	1	1	1	1	1	1	1	2	2
1	1	1	3	1	1	2	1	1	1	1	2	1	4	2
2	1	1	1	1	2	2	2	2	2	2	2	2	7	3
1	1	1	0	3	0	1	1	2	1	1	1	2	2	2
0	1	2	2	1	1	1	0	1	1	2	0	0	2	1
2	1	2	2	1	1	2	2	1	2	0	2	2	8	4
1	1	3	1	5	1	5	2	2	3	1	1	1	4	4
2	4	2	4	4	3	4	2	2	4	3	3	3	10	5
1	1	1	1	0	1	2	2	1	1	1	1	1	3	1
2	1	1	1	1	2	2	2	1	1	1	1	2	2	3
0	3	0	1	4	0	11	8	0	0	0	0	0	20	0
1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	0	1	1	1	1	1	1	1	0	2	1	2	1
2	1	1	1	0	2	1	1	1	1	0	1	1	3	2
2	1	1	1	1	1	2	2	1	1	1	1	2	2	2
1	1	1	2	2	1	0	0	2	1	1	1	1	2	3
1	1	1	1	2	1	1	1	1	1	1	1	1	1	3
1	1	2	2	2	1	0	1	1	1	1	1	1	1	3
1	2	2	2	3	1	4	3	1	1	1	1	1	4	1
1	1	1	1	2	1	4	2	1	1	1	1	1	2	2
1	1	2	1	1	1	2	1	1	1	1	0	1	1	1
2	1	1	3	2	2	3	2	2	3	2	1	2	8	3
0	1	0	0	0	2	0	0	1	0	1	0	0	0	2
2	1	2	2	2	0	3	2	2	2	1	0	3	4	5
6	11	11	5	5	6	5	4	3	7	10	9	8	12	10
1	1	1	1	0	1	1	1	1	1	1	1	1	2	1
2	1	1	0	1	1	2	2	1	2	2	1	2	6	4
2	1	2	1	1	2	5	2	1	2	2	1	3	9	4
1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
5	4	5	4	7	4	10	5	3	3	4	2	5	16	7
1	1	0	2	0	1	3	2	1	1	2	0	1	2	2
1	1	1	2	3	1	0	2	1	1	1	1	1	3	3
2	1	1	2	2	2	1	1	2	2	1	1	2	2	3
1	1	1	1	1	1	1	1	1	0	1	1	1	5	1
0	1	0	1	0	1	1	1	0	1	0	1	0	2	3
0	1	0	0	1	0	1	0	0	1	1	0	0	2	0
0	1	2	2	1	0	1	2	1	1	1	1	0	2	2
1	1	1	1	0	1	0	1	1	0	1	0	1	2	1
2	1	2	3	1	3	3	3	0	2	34	1	2	4	3
1	1	1	1	1	1	1	2	0	2	1	0	1	4	1
2	1	1	5	2	1	1	1	1	1	1	2	2	2	2
3	1	2	1	0	2	1	1	1	1	1	1	3	3	2
1	1	1	1	0	1	2	1	2	1	1	1	1	2	1
2	1	2	1	1	0	1	1	1	1	1	1	3	4	2
3	1	1	2	1	2	2	2	2	2	1	0	2	4	3
1	1	2	2	0	1	2	1	1	1	1	2	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	3	4
1	1	3	2	2	2	1	1	2	2	2	2	1	5	1
3	3	5	6	1	2	3	2	5	2	3	2	9	4	13
1	1	2	1	0	1	1	1	1	1	1	1	1	1	2
1	2	4	4	3	2	4	2	2	3	2	2	1	6	7
1	1	1	3	0	2	1	1	1	1	1	1	1	3	2
3	1	1	1	1	1	2	1	1	1	1	1	3	5	1
2	1	0	3	1	4	4	2	5	2	2	2	3	2	2
3	1	1	1	4	1	1	1	2	2	2	2	3	8	2
1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
1	1	2	3	1	2	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
2	1	2	1	0	1	1	2	2	1	1	1	2	1	1
0	2	1	0	0	0	1	1	0	1	0	0	0	0	0
1	1	2	1	2	1	2	1	1	1	1	1	1	2	1
1	2	2	2	1	1	1	1	1	1	1	1	1	1	4
1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
1	1	1	2	2	1	1	3	1	2	1	1	1	2	2
2	1	1	2	3	1	1	1	2	1	1	1	1	7	4
2	1	1	3	1	2	1	1	1	1	1	1	2	2	2
1	1	0	2	1	0	1	1	1	1	1	0	1	2	1
0	1	1	1	0	0	0	0	0	0	1	0	0	0	1
2	1	1	2	1	2	1	1	2	2	2	1	2	4	5
1	1	1	1	0	2	0	1	1	1	1	1	1	3	1
1	1	1	1	1	1	2	1	0	1	1	1	1	11	2
3	1	3	2	2	2	5	3	2	2	2	2	3	7	5
1	1	1	2	1	2	1	1	2	1	1	1	1	4	2
1	1	1	1	0	1	1	1	1	1	1	1	1	2	1
